Event, ele_E, ele_Px, ele_Py, ele_Pz,  pos_E, pos_Px, pos_Py, pos_Pz
2772, 29334.2, -27577.9, -9536.63, 3000.63, 84511.9, 41864.7, -3595.77, 73325.9
2773, 166366, -28525.6, 3081.07, -163873, 48083.1, 29151.2, -21331.1, -31736.1
2774, 62059.4, 61927.4, 2680.71, 3028.64, 38578.1, -33004.9, -14458.1, -13780.8
2775, 243357, 42629.2, 12212, -239283, 159054, -34025.7, -11253.5, -154963
2776, 40931, -35430.4, -17107.5, -11285.6, 52147.9, 36560.7, 20909.5, 30749.2
2777, 51715.3, 48951.3, -468.95, -16674.1, 69654.1, -3566.97, -40773.1, 56360.6
2778, 177984, 1648.91, -39668.6, 173500, 72411.6, 2017.41, 39488.5, 60663.3
2779, 41786.4, 15260.8, -36133.6, -14407.3, 47661.9, -9592.91, 35847.4, -29909.8
2780, 59105.7, 42188.7, -29936.1, -28590.7, 36112.4, -3467.51, 28950.6, 21306
2781, 50640.3, -34429.7, 29801.1, -22157, 41597.4, 33093.6, -24959.9, -3487.68
2782, 96032.1, -17687.3, -28373.5, 90023.7, 82223.1, 41821.9, 29356.1, 64418.8
2783, 235422, 45290, -20326.7, -230129, 143515, -40776.2, -10478.7, -137201
2784, 145352, -116555, -37591.4, -78288.5, 41787.8, -29675.9, -19023.2, 22442.8
2785, 43872, -35215.3, -26098.4, 1872.73, 59072.9, 27095.8, 20057.8, 48508.8
2786, 45254.9, -32827.5, -30687.5, 5351.85, 60638.7, 37605.2, 35306.5, 31880.2
2787, 98667.3, -24142.3, -25375.3, -92241.4, 69226.3, 26247.6, 30870.9, -56127.8
2788, 41127.1, 28741, -17931.2, 23321, 145868, -30962.4, 6305.74, 142405
2789, 77480.5, 66600.5, -20073.8, 34126.8, 42395.5, -31802.3, 24743.5, 13181.5
2790, 42123.6, -37129.4, 13266.8, -14825.6, 46923.9, 41958.2, -16495, 13010.9
2791, 46039.3, 23391.9, -34177.6, -20107.9, 122796, -15714.5, 34889.5, -116682
2792, 106135, 40216.5, 42675, -88465.4, 35100.8, -26469.6, -17702.7, -14766.2
2793, 68491.8, 42164.4, 9951.79, -53049.6, 109799, -40890.2, -11013.6, -101304
2794, 172687, 38444.5, -26771.1, 166211, 69752.6, -32652.4, 16423.1, 59409.8
2795, 189497, 24569.4, -25810.3, 186116, 30863.1, -3903.99, 27585.1, 13279.9
2796, 101822, -15928, 38362.3, 92964.2, 171874, 19478.7, -39445.6, 166148
2797, 43236.5, 10426.1, -34099.7, 24452.1, 93653.2, 5696.79, 50673.2, 78553.8
2798, 65871.6, -29126.2, -16722.5, 56666.5, 32647.2, 24568, 15782.3, -14600.5
2799, 104534, -36049.7, 17486.3, -96550.2, 212307, 44335.9, -14235.7, -207137
2800, 45791.7, -19037.6, 36961.3, -19191.4, 50733.3, 23746.4, -18794.9, 40702.9
2801, 42075.4, -38647, 16604.3, -1022.74, 61721.5, 37193, -13075.6, 47489.4
2802, 78188.4, 20140, -48385.5, -58022.8, 49624.8, 8825.87, 44058.1, -21062.1
2803, 121883, -30761.1, -1581.66, 117926, 30749.5, 30059.7, 3033.78, 5722.25
2804, 114746, -30847.2, 13708.2, 109668, 72669.6, 41380.7, -15764, 57619.4
2805, 46350.7, -4468.94, -34646.3, -30463.9, 43443.6, 6659.21, 39794.3, 16106.5
2806, 138380, 30209.5, 15571.4, 134142, 184779, -68888.3, 11976, 171039
2807, 177741, 32224.1, 20479, 173592, 178440, -33295.9, -35738.9, 171624
2808, 46708, 30721.3, -34809.6, 5111.51, 47601.6, -37749.4, 28514.1, 5276.89
2809, 73126.3, -3777.15, -71729.7, -13712.6, 82984.2, -41819.6, -36458.8, 61711
2810, 57738.6, -46910.7, 125.06, -33661.7, 39661.7, 39361.1, -4116.54, -2610.03
2811, 44404.4, -28874.9, 4890.21, -33377.8, 42592, 35173.5, -2519.12, 23886.3
2812, 81909.1, 41306.7, -3031.36, -70665.9, 160770, -40875.4, 5262.76, -155398
2813, 318940, -11065.1, 55395.8, 313898, 181038, 1470.71, -40630.8, 176413
2814, 38389.7, -16549.8, 34496.7, -3139.18, 57949.5, 22298.6, -46862.3, -25784.6
2815, 80078.1, 21028.8, -39403.2, -66465.7, 60457.8, -26778.8, 34637.1, -41693
2816, 106259, -28944.4, 51895.1, 88091.7, 71641.2, 40046.4, -8620.22, 58774.5
2817, 237118, 36739.6, 25088.2, 232907, 44264.7, -34405.2, -27850.4, -2.51368
2818, 36936.2, -19431.4, 31069, -4628.72, 85619.1, 8379.93, -45488.4, -72050.1
2819, 42023.2, -9933.13, -31374.1, 26133.3, 105424, 10597.9, 58129.3, 87309.4
2820, 47449.4, -17263.3, -43435.6, 8171.56, 39352.6, 26459.8, 29075.3, -1770.8
2821, 49933.8, -33074.2, -34205.1, -15149, 59955.5, 55214.3, -5286.31, -22761.7
2822, 146279, -25546, 33704.3, 140032, 223199, 536.328, -51260.8, 217233
2823, 36144.5, -31557.8, -2103, 17495.9, 76436.8, 32558.7, 52466.3, -45053.4
2824, 116660, 23649.6, -21821.5, -112134, 28776.1, -25269.5, 13486.9, -2759.88
2825, 41179.7, 1341.77, 41135.5, -1354.4, 55584.1, -1515.42, -49131.8, 25949.1
2826, 33583, -25773.6, 21267.1, 3354.2, 88701.9, 18378.6, -23132.4, -83636.9
2827, 52925.3, -31842.9, 13374.9, 40102.8, 71764.3, 55398.3, -15161.9, 43026.2
2828, 97255.1, 8344.77, -37891.6, 89180.4, 165425, -7276.8, 48531.4, 157979
2829, 100664, -59944.6, 17384.7, -78979, 30399.4, 15403.4, -25841.4, -4368.1
2830, 115806, -391.211, 73145.2, -89781, 44561.8, -13863, -28519.9, -31307.9
2831, 184395, -14380.7, -38228.5, 179814, 113508, 7477.25, 42464.6, 104999
2832, 30550.5, -9941.06, -28853.5, 1409.38, 76281.6, 4935.42, 40276.2, 64593.8
2833, 41516.9, 39747.9, 6518.33, 10063.2, 45794.6, -40105.5, -14128.8, -17002.1
2834, 47504.2, -31022.8, -21105.8, -29133.8, 114562, 35663.3, 25428.5, -105859
2835, 223433, 42690.1, 4764.73, 219265, 128139, -44280.9, -5372.79, 120125
2836, 138529, 75564.1, 89695.3, -73723.5, 128704, -75325.5, -65795.4, -81005.2
2837, 54908.8, -37863.5, 12630.5, -37706.8, 132683, 38988.6, 8317.51, -126552
2838, 188301, 12007.1, -38082.6, -184019, 74348.8, -7623.63, 37714.7, -63617.8
2839, 264742, -40858.2, 89471.3, -245792, 30042, -10752.4, 27832.1, -3504.72
2840, 40566.3, -33525, -5413.96, -22189.9, 176326, 33150.8, 3330.81, -173150
2841, 113645, 32003.4, 29897.7, 104867, 32547.1, -15093.5, -25970.6, 12530.9
2842, 50274, -19467.8, -33518.4, -32015.5, 44563.6, 18458.8, 40477, -2607.23
2843, 60460.6, -44767.9, -7194.29, -39994.5, 84647, 39918.9, 9582.21, -74025.5
2844, 47235.3, -42182.3, 6981.69, 20076.9, 44556.1, 37638.5, -9082.67, -22047.6
2845, 45071.8, -1304.66, 44005, -9660.45, 88442, -56027, 13065.6, 67173.3
2846, 43162.1, 38262.5, -12288.7, 15746, 53295.9, -22879.8, 16596.2, -45183.4
2847, 32521, -7627.62, -28940.7, 12722.7, 69383.5, -6027.47, 44912, -52541.9
2848, 89310.3, 21839, 26840.9, -82334.4, 52240.1, -29475.2, -34485.4, -25903.5
2849, 55962.9, -19467.5, -27691, -44565.3, 42874.9, 23147.3, 33811.5, 12619.1
2850, 56982.5, -13560.2, 47532.3, -28351.6, 46320.1, 12679.8, -42785.1, -12418.2
2851, 36906, -15909.8, 27918.2, 18152.4, 143849, 11311.1, -25905.1, 141045
2852, 37524, -29889.2, 20699, 9286.24, 57190.8, 50116.5, -24873.9, 11849.6
2853, 112422, -36965.8, -6900.21, 105946, 79127, 44108.9, 12304.1, 64529.8
2854, 121939, 34918.9, -1285.78, 116825, 221701, -40636.1, 69958.4, 206412
2855, 192418, -23409.8, 29479.2, 188700, 71638.5, 6429.68, -41895.5, 57753.8
2856, 55371.7, -29285.2, -20027.6, -42512.4, 100237, 81538.6, 27427, -51446.5
2857, 52044.7, 8966.14, -40046.1, -32008.9, 44789, -7572.61, 44126.5, -1248.97
2858, 320654, -67177.9, -6416.73, -313472, 151391, 28748.8, -2968.25, -148607
2859, 37674.4, 35613.7, -8411.68, -8959.17, 57784.3, -54109.7, 18438, -8438.6
2860, 45788.3, 40726.8, 14652.6, 14939.7, 47108.4, -46158.7, -2057.53, 9183.38
2861, 230559, 29098.1, 39106.6, -225347, 33695.9, 883.413, -26431.2, -20881.3
2862, 67348.1, -42525.2, 21146, 47751.6, 40218.3, 38446.7, 9475.84, 7040.56
2863, 132925, -31327, -23024.7, -127112, 145276, 35843.4, 42184.7, -134316
2864, 61991.7, -23888.9, 35061.4, 45199.4, 39448.5, 7293.28, -37908.6, -8119.82
2865, 187311, 42399.6, 45033.5, 176804, 161186, -35037.4, -6132.01, 157212
2866, 78289.5, 53466.7, -15948.3, -54920, 75223.7, -42022.9, -3832.78, -62273.6
2867, 256291, 35972.1, -26955.1, -252318, 160868, -27606.3, 31682.2, -155283
2868, 40496.6, -22201, 33006.6, -7593.18, 101314, 21853.9, -31281.9, -93852.9
2869, 67800.5, 35576.4, -17136.6, -55114.1, 45655.7, -33140.4, 29700.3, -10200.6
2870, 47414.6, 2660.04, 28943.8, -37461, 49200.1, -19.5136, -28133.7, 40362.7
2871, 72639.7, -36568.2, -11124.4, -61770.1, 49641.4, 44154.6, 2301.09, -22568.8
2872, 50097.3, -36669.8, 3900.2, 33909.5, 151397, 42870.6, -795.5, 145198
2873, 90599.2, -11311.9, 73068.5, 52357, 54567.7, 4077.5, -39420.7, -37510.2
2874, 42156.9, 24498.4, -34223.5, -2405.6, 42616.5, -24448.9, 34861.5, 1758.14
2875, 62401.3, 44442.1, -21330.4, -38260.1, 40596, -22801.7, -14699.6, 30200.1
2876, 48931.1, 12353.6, 42702.3, 20448.9, 45647.8, -23860, -23714, -30855.5
2877, 195281, -48008, -4893.82, 189224, 37470.8, -2960.28, -33981.1, 15510.8
2878, 49417.9, 44175, 16037.4, -15280.8, 43611.7, -41463.1, -6549.42, 11828
2879, 42313, -40931.3, -4349.34, 9802.98, 42311.7, 40209.9, 5938.96, 11754.8
2880, 86722.9, -19563, 38223.1, -75346.8, 83903.1, 29317.2, -37375.8, -69161.3
2881, 70308.4, 21890.3, -35732.4, 56456.1, 111512, -24442.4, 31217.8, 104225
2882, 135956, -40381.4, -32747.4, -125623, 129582, 41702.3, -8444.13, -122398
2883, 133531, -50041.2, 10681.1, 123338, 155028, 31350.4, -17507.7, 150812
2884, 133206, 47069.1, 9414.43, -124257, 72204.6, -42344.6, -8152.03, -57913.6
2885, 95220, 23718.9, -30176.7, -87141.5, 88424, -25813.8, 34238.8, -77331.5
2886, 44618.3, 30755.1, -31647, 6586.94, 56063.7, -25902.6, 35568.3, -34743.2
2887, 55795.2, -41107.4, 22568, -30232, 88705.3, 26113.8, -15126.3, -83414
2888, 324887, -6080.25, 61631.3, -318930, 187878, -1721.3, -32262.4, -185079
2889, 51395.3, 25322.5, -34240.6, -28772, 102424, -29474.1, 27430.2, -94177.8
2890, 70314.4, 4316.88, 41613.3, -56513.8, 89587.5, -1536.11, -45560.4, -77122
2891, 82349, -14840.1, -42772.3, 68787, 45682.9, 10014.4, 41036, 17397.7
2892, 47262.3, 23522.1, -29864.8, -28080.9, 57268.5, -5771.5, 56082.2, 10058
2893, 91479.1, 7503.95, 37749.5, 82988.5, 97293.8, 40988.6, -52046.7, 71254.1
2894, 61051.8, -7939.51, 37390.9, 47604.7, 36369.3, 7734.62, -33617.5, -11522.2
2895, 163825, -3043.24, -45081.2, -157471, 223707, -3182.68, 45761.7, -218954
2896, 53397, 36579.1, -32863.8, -20812.8, 67004.1, -37778.6, 55328.2, -1053.34
2897, 106898, 40546.6, 16483, -97526.6, 232624, -40981.6, -6619.62, -228890
2898, 394970, -18745, -67642.3, -388683, 91520.6, 22334.3, 20011.1, -86468.2
2899, 124141, 32442.2, 754.956, -119824, 29284.7, -28863.8, -3037.11, -3905
2900, 36936.5, 22026.9, -27233.3, -11724.5, 58744.6, -23055.1, 31186.7, 44122.3
2901, 164190, -21139.7, -37103.2, 158540, 249030, 5651.92, 44726.3, 244916
2902, 75067.7, -36738.4, -31287.4, 57502.6, 53414.8, 34261.1, 22382.9, 34326.7
2903, 48580.9, -3149.97, -31091, 37195.8, 102446, 35991.8, 61687.2, 73447
2904, 155703, 18079.3, 39048.9, -149639, 40821.7, -340.99, -32975.7, -24060.2
2905, 35428.5, -10014.4, 26345.1, -21466.8, 61664.7, 27399, -31938, 45075.4
2906, 88880.4, -14405, 25094.3, 84038.7, 37740.7, 26413, -26494.4, 4976.45
2907, 36701.5, -7357.75, 34777.3, -9132.44, 52732.7, 5340.36, -37171.9, 37019.8
2908, 49990.3, 46446.3, 2015.99, -18376.7, 44656, -42953.6, -9826.86, -7250.98
2909, 44087.4, -396.972, 28419.4, -33702.8, 48010.4, 3321.49, -39918.8, 26466.1
2910, 168472, -21662.1, 35735, -163207, 85313.8, 17590.1, -39374.8, -73611.5
2911, 170440, -2509.19, -31198.3, 167541, 560658, -75669.3, 61243.3, 552143
2912, 61373, 40854.6, 6347.02, -45357, 49677.4, -45265.2, -6683.56, -19345.2
2913, 59414.6, -51241.1, 11037.5, 27975.4, 58838.3, 21978.7, -38747.7, 38438.2
2914, 70018.6, -31518.3, 34464.8, 52166.8, 82221.9, 28638.3, -35460.3, 68431.5
2915, 67195, 19506.3, -41023.3, 49515.3, 86204.3, -1143.04, 45587.3, 73155.1
2916, 151481, -159.72, 39766.4, -146168, 61770.6, 18326, -36534, -46314.5
2917, 45083.3, -19492.6, 27009.1, 30381.7, 176818, 38478.2, -18547.3, 171581
2918, 43602.4, 1712.39, 41875.1, -12029.6, 71879.7, 3713.54, -41347, -58679.9
2919, 77591.5, 52876.8, 22781.7, -52014.2, 58905.5, -30619.3, -7097.74, -49819
2920, 41770.9, -34899.1, 22402.2, 4999.66, 59826.9, 38816.1, -22568.8, 39537.6
2921, 50505.3, -22905.2, -38809, 22803.4, 55770.8, 26253.4, 40026.4, 28618.6
2922, 128772, -43373.9, -1542.82, 121237, 64498.9, 40887.5, 2926.47, 49797.1
2923, 33134.8, -27119, -18512.3, 4446.58, 79424, 34018.2, 32576.6, 63950.8
2924, 51068.7, -38996.7, 12396.7, 30554.8, 42534.9, 41556.9, -3851.53, -8210.4
2925, 175192, 25682, 28710.7, 170904, 205864, -3858.53, -57889.5, 197520
2926, 41378.9, 32744.8, -23394, 9628.43, 65132.7, -25399.3, 23794.6, 55054.2
2927, 72051.2, -27018.2, -35411.2, 56634.3, 117347, 20531.7, 34175.7, 110367
2928, 146421, 16356.9, -20032, 144119, 30837.7, -21904.2, 19761.6, 8980.63
